id,question_type_id,admin_id,enterprise_id,short_name,question,points,created_at,updated_at,question_category_id,level,instructions,code
212,1,1,,ORG_28,"<p>La organización debe establecer procesos, <strong>sin el apoyo</strong> de herramientas y plataformas digitales relevantes, para explotar el conocimiento y los recursos del personal.</p>",5.0,2020-10-20 17:16:17,2020-10-20 17:16:17,27,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DXOR_0C50
213,2,1,,ORG_29,"<p>La organización debe tener establecida una estrategia de &amp;space explícita, que identifique y use &amp;space de comunicación apropiados para diferentes propósitos y grupos objetivo, incluyendo un sitio web, presencia en &amp;space y una plataforma propia.</p>",5.0,2020-10-20 17:16:17,2020-10-20 17:16:17,27,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DXOR_0C60
214,5,1,,ORG_30,"<p>A la hora de integrar tecnologías digitales, se diseñan o reorganizan espacios de trabajo físicos, dando acceso a una amplia gama de herramientas, contenidos y servicios digitales relevantes y que pueden configurarse con flexibilidad. ¿Cuáles son las oportunidades que brindan estos espacios?</p>",5.0,2020-10-20 17:16:17,2020-10-20 17:16:17,27,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DXOR_0C90
215,2,1,,ORG_31,"<p>El uso de una &amp;space por parte de personal debe estar regulado por una &amp;space, que tiene que estar formalmente adoptada por la &amp;space y comunicada claramente a todo el personal.</p>",5.0,2020-10-20 17:16:17,2020-10-20 17:16:17,28,0,<p>Lee el siguiente párrafo y completa los espacios en blanco con las palabras que se muestran en la lista.</p>,DXOR_0D20
216,1,1,,ORG_32,"<p>La organización <strong>debe tener establecida</strong> una gama de tecnologías, herramientas, aplicaciones, contenidos y servicios digitales para <strong>garantizar</strong> que el personal pueda acceder a todos ellos en cualquier momento o lugar.</p>",5.0,2020-10-20 17:16:18,2020-10-20 17:16:18,28,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DXOR_0E30
217,2,1,,ORG_33,<p>El personal puede usar &amp;space y pueden conectarlos a servicios prestados por &amp;space. Una política de <strong>Traiga su propio dispositivo</strong> define los &amp;space para el uso de los dispositivos propios de cada persona.</p>,5.0,2020-10-20 17:16:18,2020-10-20 17:16:18,28,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DXOR_0E40
218,3,1,,ORG_34,"<p>&amp;space La organización da pasos para asegurarse de que se tengan establecidas medidas especiales para hacerse cargo de las necesidades de <strong>todo</strong> el personal.</p><br><p>&amp;space Está planificado por la organización para garantizar al personal un acceso a las soluciones en el uso de las tecnologías, contenidos y servicios digitales que necesiten.</p><br><p>&amp;space Establecer normas adecuadas para garantizar la protección de la privacidad y confidencialidad individuales y para el uso seguro de las tecnologías y datos del personal.</p>",5.0,2020-10-20 17:16:18,2020-10-20 17:16:18,28,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DXOR_0E70
219,1,1,,ORG_35,"<p>La organización debe tener establecido un <strong>plan operativo viable</strong> para la adquisición, mantenimiento, interoperabilidad y seguridad de la red principal y servicios básicos apropiados para su <strong>escala y necesidades</strong>.</p>",5.0,2020-10-20 17:16:18,2020-10-20 17:16:18,28,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DXOR_0EA0
220,1,1,,DCORG_1A11,"<p>Mientras revisas la bandeja de entrada de tu correo electrónico institucional, te llega un mensaje que figura: </p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.1.1.jpg"" alt=""alt text"" title=""Filosofía Organizacional"" /></p>
<p>Se te pide tu opinión sobre cuál de los siguientes apartados se debe integrar para el aprendizaje con el apoyo tecnológico a largo plazo. ¿En cuál se debe integrar?</p>",1.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A11
221,1,1,,DCORG_1A13,"<p>En una reunión, el Director Institucional, menciona que <em>se necesita la implementación de las tecnologías de aprendizaje en el día a día para el cumplimiento de la visión institucional</em>. Entendiendo la visión como: la meta que a largo plazo pretende alcanzar la organización.<br />
¿Cuál de los siguientes elementos completaría la indicación del Director?</p>",4.0,2020-10-20 17:17:50,2020-10-20 17:17:50,15,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A13
222,1,1,,DCORG_1A15,"<p>Tu jefe inmediato te ha pedido que hagas más eficientes los procesos de la organización, disminuyendo de manera considerable gastos innecesarios e indicar a tus subordinados lo que habrá de hacerse, permitiendo homologar funciones con el apoyo tecnológico. Te ha dado tres semanas para presentar una planeación estratégica que responda a dichas peticiones.<br />
¿Cuáles de los siguientes elementos son primordiales incluir en la planeación estratégica?</p>",6.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A15
223,1,1,,DCORG_1A17,"<p>La escuela preparatoria en la que laboras es reconocida por la alta aceptación de sus egresados en instituciones de nivel superior y en el entorno social, derivada de la constante actualización del programa educativo, de profesores certificados y la evaluación permanente a los mismos.<br />
Considerando lo anterior, ¿Qué elementos hacen falta en esta misión?</p>",9.0,2020-10-20 17:17:50,2020-10-20 17:17:50,15,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A17
224,1,1,,DCORG_1A21,"<p>Todo el personal de la institución en la que trabajas recibe una capacitación semestral sobre el uso de las tecnologías en la educación. El expositor cuestiona a los participantes sobre los beneficios de la aplicación de las tecnologías en el ámbito educativo.<br />
De las siguientes opciones, ¿Cuál crees tú que es la respuesta correcta al cuestionamiento del expositor?</p>",1.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A21
225,1,1,,DCORG_1A23,"<p>Uno de tus compañeros se acerca a ti para compartirte una duda que se le presentó en la semana, sobre un examen que realizó en línea. La pregunta refería al proceso que se debe seguir para la formulación de la misión, visión y estrategias de una institución educativa. Te muestra la siguiente imagen: </p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.2.2.jpg"" alt=""alt text"" title=""Proceso"" /></p>
<p>Lo que tu compañero tenía que hacer era completar el proceso. De las siguientes opciones, ¿Cuáles son las correctas?</p>",4.0,2020-10-20 17:17:50,2020-10-20 17:17:50,15,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A23
226,1,1,,DCORG_1A25,"<p><em>Observa la siguiente imagen:</em></p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.1.2.3.jpg"" alt=""alt text"" title=""Beneficios del lenguaje digital"" /></p>
<p>Es una imagen que representa de manera gráfica los diferentes beneficios del lenguaje digital, si tu fueras el creador de esta imagen o fueras el encargado del departamento de innovación y tecnologías para el aprendizaje y te pidieran su difusión externa ¿Qué medio, consideras tú, es el más apropiado para hacerlo?</p>",6.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A25
227,1,1,,DCORG_1A27,"<p>En tu institución, se ha decidido establecer canales de comunicación adecuados para realizar la inducción de nuevos trabajadores a través de mecanismos que la recolecten y compartan de forma directa; sin embargo no se tiene ninguna herramienta tecnológica que ayude a lo anterior. De las siguientes opciones, ¿Cuál recomendarías?</p>",9.0,2020-10-20 17:17:50,2020-10-20 17:17:50,15,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A27
228,1,1,,DCORG_1A31,"<p>Como directivo, tienes que elaborar un documento integrado en el plan de negocio que recoja la planificación a nivel económico-financiero, estratégico y organizativo con la que tu empresa u organización aborde sus objetivos y alcance su misión de futuro apoyando la investigación permanente sobre el uso de tecnologías digitales en la educación.<br />
El documento que debes elaborar es:</p>",1.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A31
229,1,1,,DCORG_1A33,"<p>En tu trabajo, te han pedido que realices una breve investigación sobre los diferentes modelos de aprendizaje que pueden ser implementados en instituciones de educación superior a través de tecnologías digitales. Sin embargo, navegas en internet y encuentras las siguientes fuentes de información: </p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.3.2.jpg"" alt=""alt text"" title=""Fuente de información"" /></p>
<p>De las opciones anteriores, ¿cuál te puede brindar información fiable sobre el tema para realizar la investigación que se te pide?</p>",4.0,2020-10-20 17:17:50,2020-10-20 17:17:50,15,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A33
230,1,1,,DCORG_1A35,"<p>En la organización que laboras se han hecho diferentes modificaciones al plan estratégico, con la finalidad de presentar un plan a los colaboradores que responda a los requerimientos formativos de las nuevas generaciones. Este plan debe contener objetivos basados en los medios, en las actividades, en el uso y en los servicios tecnológicos de la institución. ¿Qué debe incluir el plan estratégico para lograr lo anterior?</p>",6.5,2020-10-20 17:17:50,2020-10-20 17:17:50,15,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A35
231,1,1,,DCORG_1A37,"<p>Tu organización ha sido partícipe de un sistema de evaluación Cobit (Control Objectives for Information and related Technology) con la finalidad de proporcionar una guía a alto nivel sobre puntos en los que establecer controles internos en cuestión de implementación tecnológica. Los resultados de dicho diagnóstico en el proceso de gestión del valor, alineación con las necesidades del negocio, planes estratégicos y tácticos. Los resultados fueron los siguientes: </p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.1.3.4.jpg"" alt=""alt text"" title=""Fuente de información"" /></p>
<p>Considerando la información anterior, ¿Qué acciones realizarías para mejorar las condiciones actuales de la organización?</p>",9.0,2020-10-20 17:17:51,2020-10-20 17:17:51,15,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A37
232,1,1,,DCORG_1A41,"<p>Mira el siguiente video:</p>
<p><em><a href=""https://www.youtube.com/watch?v=C2YXHB6xxMg"">https://www.youtube.com/watch?v=C2YXHB6xxMg</a></em></p>
<p>La institución en la que trabajas, desea implementar un LMS; sin embargo, aún no deciden cual opción elegir. De las siguientes, ¿Cuál es un LMS?</p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.4.1.jpg"" alt=""alt text"" title=""LMS"" /></p>",1.5,2020-10-20 17:17:51,2020-10-20 17:17:51,15,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A41
233,1,1,,DCORG_1A43,"<p>En la estrategia de tu organización, se ha establecido la inclusión de cursos completos, materiales para cursos, módulos, libros de texto, vídeos, pruebas, software y cualquier otra herramienta, materiales o técnicas utilizadas para apoyar el acceso al conocimiento, por sus siglas <strong>OER</strong>, estos elementos son conocidos como:</p>",4.0,2020-10-20 17:17:51,2020-10-20 17:17:51,15,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A43
234,1,1,,DCORG_1A45,"<p>Esta mañana has recibido un mensaje de WhatsApp de tu compañero de trabajo en el cual te cuenta que, por medio de un correo electrónico, ha recibido una invitación a formar parte de un <strong>MOOC</strong>; sin embargo, el no sabe qué es y para qué sirve. El desea conocer más sobre el tema, es por eso que recurrió a ti. ¿Cuál sería tu respuesta ante el cuestionamiento de tu compañero?</p>",6.5,2020-10-20 17:17:51,2020-10-20 17:17:51,15,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A45
235,1,1,,DCORG_1A47,"<p>La organización en la que laboras ha tenido problemas financieros los últimos 3 semestres; sin embargo, en la actualidad se ha establecido. El rector ha sido muy claro con ustedes los funcionarios y les ha pedido que sigan en esa misma línea de consolidación financiera. Considerando lo anterior, la última reunión les ha pedido que creen cursos abiertos, con la finalidad de cumplir con uno de sus objetivos. De las siguientes plataformas: </p>
<p><img src=""URL_SERVER/MEDIA_ZIP/Imagen_1.4.4.jpg"" alt=""alt text"" title=""Fuente de información"" /></p>
<p>¿En cuál plataforma de las anteriores se podría crear un curso abierto de manera gratuita?</p>",9.0,2020-10-20 17:17:51,2020-10-20 17:17:51,15,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1A47
236,1,1,,DCORG_1B11,"<p>En una reunión laboral, una de tus compañeras se acerca a ti para hablarte de un término que se refieren a él como <strong>Estrategia de Aprendizaje Digital o Estrategia eLearning</strong> y consiste en un análisis de riesgos disruptivos y vulnerables de la empresa ante cada uno de esos riesgos, definiendo alternativas de respuesta, gestionando el cambio para asegurar el alineamiento entre la cultura de la empresa y transformación digital, de forma que esté presente en todo el proceso de implantación. ¿De qué te estaba hablando tu compañera?</p>",1.5,2020-10-20 17:17:51,2020-10-20 17:17:51,29,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DCOR_1B11
